,Molecule ChEMBL ID,Canonical_Smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
188,CHEMBL30432,CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,8.154901959985743,395.1858436720001,7,1,4.232400000000002,True
189,CHEMBL3357640,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCOCC1,7.367542707815276,545.1641384320001,8,2,4.4577000000000035,True
191,CHEMBL1272325,O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,5.854182285508172,479.19911078800004,8,2,2.6099000000000006,True
192,CHEMBL1271562,CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,5.2403321553103694,435.20928154800004,6,1,4.257000000000003,True
193,CHEMBL76589,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,7.0,236.069810876,5,2,1.55914,True
194,CHEMBL53898,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,6.154901959985743,322.131742436,4,3,2.753780000000001,True
195,CHEMBL2437470,C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1,4.786801108276392,428.1596885,8,2,3.3608200000000013,True
196,CHEMBL2437457,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)cc1,6.427709393848582,418.09450140000007,7,2,3.6972000000000014,True
197,CHEMBL2437478,C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,5.289967300934246,414.144038436,8,2,3.0524000000000013,True
198,CHEMBL3357643,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,7.223298816011589,489.137923684,7,2,4.298600000000003,True
200,CHEMBL3357641,CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,9.795880017344075,503.153573748,7,2,4.687100000000003,True
201,CHEMBL3357634,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,9.698970004336019,447.127359,6,2,4.528000000000004,True
202,CHEMBL2426279,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,5.886056647693163,483.2382731680001,7,3,4.253400000000003,True
203,CHEMBL2426277,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1,4.920818753952375,518.1945497840001,9,2,4.073200000000003,True
204,CHEMBL3973028,CCC(=O)Nc1cc2c(N[C@H](C)c3ccccc3)ncnc2cc1OC,7.0655015487564325,350.174275944,5,2,4.160000000000003,True
205,CHEMBL3916644,CCC(=O)Nc1cc2c(Nc3ccc(Oc4ccc5c(c4)OCO5)cc3)ncnc2cc1OC,6.293282217663242,458.15901980399997,8,2,5.251500000000004,True
206,CHEMBL3980622,CCC(=O)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cc1OC,6.688246138944246,413.18517497600004,6,2,4.716300000000002,True
207,CHEMBL3934034,CCC(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2cc1OC,7.443697499232712,428.184840628,6,2,5.309500000000004,True
211,CHEMBL3919183,CCC(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccn4)c3)ncnc2cc1OC,7.026872146400302,453.1913229760001,8,2,4.523500000000002,True
213,CHEMBL3933895,CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,6.913640169325252,612.215489124,10,2,4.790700000000003,True
214,CHEMBL3921446,CN1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(Cc5ccccn5)cc4)ncnc3cn2)CC1,6.0670191780768015,494.2542575800001,8,2,3.4963000000000015,True
215,CHEMBL3827349,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,7.549750891680639,421.20149373600003,7,2,4.709600000000004,True
216,CHEMBL3133899,C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(CC)cc4)c23)C1,6.886056647693163,364.13578226,5,1,4.068000000000002,True
217,CHEMBL3814445,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCOCC4)cc23)cc1Cl,8.647817481888637,460.124836224,6,3,3.784500000000002,True
218,CHEMBL1958019,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1,5.471083299722345,321.09358310000005,4,0,3.467100000000002,True
221,CHEMBL3818547,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,8.97469413473523,431.07965986,7,3,3.221400000000001,True
222,CHEMBL3818289,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,8.342944147142896,544.1637238320001,9,3,3.313900000000001,True
223,CHEMBL539822,Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,9.327902142064282,369.9887794520001,5,2,4.932800000000001,True
224,CHEMBL3786220,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](O)C1,6.6777807052660805,417.13161518,8,3,1.4724999999999988,True
225,CHEMBL3786647,C=CC(=O)N1C[C@H](CO)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1,6.1487416512809245,431.14726524400004,8,3,1.720099999999999,True
226,CHEMBL3815161,O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.060480747381382,444.14767984400004,6,3,3.619600000000001,True
227,CHEMBL3814694,Fc1ccc(Nc2ncnc3ccc(NC(=S)NCCN4CCCCC4)cc23)cc1Cl,7.096910013008056,458.145571668,5,3,4.938200000000004,True
228,CHEMBL3805218,Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl,7.587371479455625,474.14701114799993,8,1,4.038200000000003,True
229,CHEMBL3805782,Fc1ccc(Nc2ncnc3cc(OC4CCOC4)c4c(c23)OCCO4)cc1Cl,7.688246138944246,417.08916192399994,7,1,4.104800000000003,True
230,CHEMBL3805039,C#Cc1cccc(Nc2ncnc3cc(OCC)c4c(c23)OCCO4)c1,8.036212172654444,347.12699140399997,6,1,3.524600000000002,True
231,CHEMBL3806248,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,8.161150909262744,375.07859723999997,6,1,4.3358000000000025,True
232,CHEMBL3805461,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c4c(c23)OCCO4)c1,8.09151498112135,377.13755608799994,7,1,3.1511000000000013,True
233,CHEMBL440453,COc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,5.221848749616356,301.050570924,4,2,3.9750000000000014,True
234,CHEMBL2424794,O=C(/C=C/c1cccnc1Cl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.443697499232712,435.06536546000007,5,2,5.727100000000003,True
235,CHEMBL154580,C=CC(=O)c1ccc2ccccc2c1,5.0,182.07316494,1,0,3.2085000000000017,True
237,CHEMBL3932286,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1,8.3767507096021,438.14586827600004,6,1,4.591200000000004,True
238,CHEMBL418967,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC,9.769551078621726,415.08953904399993,5,1,5.713500000000004,True
239,CHEMBL3604925,CCC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.154901959985743,436.2335221360001,8,3,3.1443200000000013,True
241,CHEMBL3233769,C=CCOC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.746661994673893,378.035352524,6,2,4.961900000000002,True
242,CHEMBL76432,c1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.522878745280337,342.093917448,4,2,5.583200000000002,True
243,CHEMBL3114688,C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,8.397940008672037,453.216475104,6,1,4.122200000000004,True
244,CHEMBL328106,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,5.443697499232712,359.02693878799994,5,1,4.153100000000003,True
245,CHEMBL1277620,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,5.2441251443275085,377.01751697599997,5,1,4.292200000000003,True
246,CHEMBL2018753,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0,416.12513283199996,7,2,5.002500000000004,True
247,CHEMBL300217,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.119186407719209,315.01195742000004,5,2,3.113100000000001,True
248,CHEMBL327307,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,10.142667503568731,436.937450856,5,1,4.915600000000003,True
249,CHEMBL3134612,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,5.668572703479256,371.10366911599994,6,1,4.566400000000004,True
250,CHEMBL589826,C=CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.486782399932061,401.13063281200004,5,1,5.909600000000004,True
251,CHEMBL591039,C#CCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,7.059981844992337,399.11498274800005,5,1,5.356800000000003,True
252,CHEMBL592216,C#CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.596879478824182,385.09933268400005,5,1,4.966700000000003,True
253,CHEMBL609321,C=C=CCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.772113295386326,339.077454368,5,2,4.452300000000003,True
254,CHEMBL3622674,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,8.481486060122112,427.20082504000004,6,2,3.952200000000003,True
255,CHEMBL3622673,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,8.214670164989233,455.23212516800004,6,2,4.734000000000004,True
256,CHEMBL3622672,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,8.568636235841012,441.21647510400004,6,2,4.343900000000003,True
257,CHEMBL3622669,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC(F)(F)C1,6.85078088734462,491.13358725200004,6,3,5.056500000000003,True
258,CHEMBL3622664,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC1,9.045757490560675,455.15243087600004,6,3,4.811300000000004,True
260,CHEMBL214631,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(C)CC1,6.97469413473523,416.141531844,6,1,4.6475000000000035,True
261,CHEMBL3680377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCC(F)CC1,7.742801573860655,487.158659128,6,2,5.103100000000005,True
262,CHEMBL3234867,Cc1ncc([N+](=O)[O-])n1CC(=O)N/N=C/c1cc2ccccc2nc1Oc1ccc(F)cc1,4.677367288307776,448.129531244,8,1,3.7296200000000024,True
263,CHEMBL73625,Cc1[nH]c2ncnc(Nc3ccccc3Cl)c2c1C,4.124360062995832,272.082874096,3,2,3.9717400000000023,True
264,CHEMBL3357655,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,8.301029995663981,473.086265232,6,2,4.498000000000003,True
266,CHEMBL3219130,C=CC(=O)Nc1cccc(N2C(=O)C(C(C)CC)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.99225222199926,612.31725176,9,2,4.270100000000004,True
267,CHEMBL3219131,C=CC(=O)Nc1cccc(N2C(=O)C(c3ccccc3)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,7.112438959069991,632.2859516320001,9,2,4.596700000000004,True
268,CHEMBL3219133,C=CC(=O)Nc1cccc(N2C(=O)C(Cc3ccccc3)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.329754146925875,646.3016016960001,9,2,4.466700000000004,True
269,CHEMBL3219132,C=CC(=O)Nc1cccc(N2C(=O)CN(c3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,6.655214877367339,618.270301568,9,2,4.430200000000004,True
270,CHEMBL414013,COc1cc2c(cc1OC)Nc1ncnc(O)c1C2,4.1249387366083,259.095691276,6,2,1.8471999999999997,True
272,CHEMBL3622649,C#Cc1cccc(Nc2ncnc3cc(OC4CCN(C)CC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,8.09151498112135,484.25867426400004,7,2,3.884000000000002,True
273,CHEMBL3622630,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1O[C@H]1CCOC1,6.916855856856948,472.054630756,6,2,4.567200000000003,True
274,CHEMBL387187,O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,7.6777807052660805,413.14634485600004,5,3,5.331100000000003,True
275,CHEMBL218677,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,8.698970004336019,459.147345496,7,2,3.503000000000002,True
276,CHEMBL214857,COCCN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,8.522878745280337,460.167746592,7,1,4.664100000000003,True
279,CHEMBL3699615,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2Cl)c1,7.187086643357144,557.1612010559999,9,3,3.8319000000000027,True
280,CHEMBL3233759,COC(=O)CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.301290650557413,394.03026714400005,7,2,3.729000000000002,True
281,CHEMBL3233767,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.795880017344075,348.02478784,5,2,4.351900000000001,True
282,CHEMBL3233774,O=C(/C=C/CNCC1COC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.657577319177793,447.093201748,7,3,3.9581000000000017,True
283,CHEMBL3233779,COC(CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)OC,7.214670164989233,479.119416496,8,2,4.272800000000002,True
284,CHEMBL3233781,CN(C)CCCN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.9821322810364945,476.15613635200003,7,2,4.6056000000000035,True
285,CHEMBL3233783,O=C(/C=C/CN1CCC(F)(F)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.7557228791981565,467.0794435040001,6,2,5.063100000000003,True
286,CHEMBL3233786,O=C(/C=C/CN1CCC(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.301029995663981,463.10451538000007,6,2,5.156000000000003,True
287,CHEMBL3233792,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.522878745280337,447.093201748,7,2,4.054300000000002,True
288,CHEMBL3233793,O=C(/C=C/CN1CCS(=O)(=O)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.154901959985743,495.0601873680001,8,2,3.4525000000000015,True
289,CHEMBL3233020,O=C(/C=C/CN1CC2(COC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.366531544420413,459.093201748,7,2,4.054300000000002,True
290,CHEMBL213560,O=C1NC(=O)N(CCc2ccccc2)/C1=C/c1ccc(O)cc1,6.1487416512809245,308.11609237199997,3,2,2.5276000000000005,True
291,CHEMBL3754785,COc1ccc(-c2cc(NC(=O)Nc3ccccn3)cc(OC)c2OC)cn1,7.176590985107455,380.14845511999994,6,2,3.8134000000000015,True
293,CHEMBL157128,COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.823908740944319,517.111337108,6,2,4.665280000000004,True
294,CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,5.6401645176601125,465.13678081200004,6,2,4.469480000000003,True
298,CHEMBL3218002,C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)NO)c4)cc23)c1,5.920818753952375,459.100125024,8,3,2.9118000000000004,True
299,CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,8.397940008672037,433.087243776,5,2,4.875600000000003,True
300,CHEMBL189779,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1,9.0268721464003,473.07125826,5,2,4.034300000000003,True
301,CHEMBL310740,OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,8.698970004336019,414.15143232400004,5,4,5.270100000000003,True
302,CHEMBL56543,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,7.0,294.100442308,4,3,2.32118,True
303,CHEMBL345203,CNC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NC)[nH]c2ccccc12,5.026872146400301,466.14971807200004,4,4,4.805800000000003,True
304,CHEMBL2348414,O=C(NCCO)C1=Cc2c(ncnc2Nc2ccc(Oc3cccc(C(F)(F)F)c3)c(Cl)c2)NCC1,7.42021640338319,519.128501872,7,4,4.992200000000002,True
305,CHEMBL3906330,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,6.522878745280337,478.0088234360001,8,1,3.497600000000001,True
306,CHEMBL1928947,C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,7.431798275933005,490.1207964000001,6,2,6.508500000000004,True
308,CHEMBL394333,NCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.045757490560675,431.18698654400004,8,2,3.4853000000000005,True
309,CHEMBL394056,COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,6.468521082957745,402.16043744800004,7,1,4.156400000000003,True
310,CHEMBL3699593,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,7.698970004336019,591.1875580359999,9,3,4.197300000000003,True
312,CHEMBL3218346,C=CC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,6.982966660701219,409.053822232,5,3,4.850800000000002,True
313,CHEMBL3218347,CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,6.614393726401688,411.069472296,5,3,5.074800000000002,True
314,CHEMBL3233770,O=C(CCl)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.3979400086720375,369.98581548800007,5,2,4.404700000000002,True
315,CHEMBL1173655,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,9.0,485.16299556,7,2,4.389900000000002,True
316,CHEMBL3233794,O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.665747357665769,487.124501876,7,2,4.834500000000003,True
317,CHEMBL597773,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCCCC(=O)NO,8.67778070526608,489.15791018,7,4,4.959000000000002,True
318,CHEMBL3233787,O=C(/C=C/CN1CCC(F)(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.154901959985743,481.0950935680001,6,2,5.453200000000003,True
319,CHEMBL3233791,CC(C)N1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.468521082957745,488.15613635200003,7,2,4.748100000000003,True
320,CHEMBL3233785,O=C(/C=C/CN1CC2CCC1C(=O)C2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.397940008672037,485.108851812,7,2,4.775500000000003,True
321,CHEMBL4521506,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCCN2CCOCC2)nn1,8.397940008672037,566.195692656,10,2,4.183200000000003,True
322,CHEMBL1242749,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2[C@@H]1CCOC1,5.585026652029182,315.11315290799996,7,2,1.8815999999999995,True
323,CHEMBL1242844,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,4.0,342.16043744800004,7,3,1.9197999999999995,True
324,CHEMBL4520903,O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,6.161150909262744,318.11684132,2,1,4.729700000000003,True
325,CHEMBL120069,Cc1cccc(Nc2[nH]cnc3nnc(Nc4cccc(Cl)c4)c2-3)c1,6.886056647693163,350.10467216,5,3,4.753520000000003,True
326,CHEMBL448730,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,5.3872161432802645,437.1215078680001,5,1,5.432400000000005,True
327,CHEMBL97162,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,7.080921907623926,368.164854132,6,1,3.6308000000000016,True
328,CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.634512015109101,453.13678081200004,6,2,4.707480000000004,True
329,CHEMBL299194,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)CC1,5.060480747381382,460.154514812,7,1,3.351700000000001,True
330,CHEMBL3759369,C[C@@H](Nc1ncnc2sc(-c3cccc(C(=O)NCCN(C)C)c3)cc12)c1ccccc1,9.045757490560675,445.19363148400004,6,2,4.8228000000000035,True
331,CHEMBL3759480,COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,8.823908740944319,420.1256115000001,7,3,3.6113000000000017,True
332,CHEMBL3754057,O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,7.57577192930402,375.09430928399996,5,2,4.081200000000001,True
333,CHEMBL299763,COc1cc(OC)cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1,4.301029995663981,396.190988628,7,3,3.2112000000000016,True
335,CHEMBL4226965,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)c1,6.844663962534938,472.2335221360001,7,4,3.7405000000000026,True
336,CHEMBL2064400,O=c1oc2cc3ncnc(NCc4ccccc4)c3cc2n1CCCN1CCOCC1,4.187086643357144,419.19573966,8,1,2.8721000000000014,True
337,CHEMBL4227552,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCN(CCF)CC4)cc3OC)n2)c1,6.801342913045577,534.250315072,8,4,4.088800000000003,True
338,CHEMBL1229592,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,8.522878745280337,494.18331640400004,8,2,4.550800000000003,True
339,CHEMBL4229266,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(C(=O)N(CC)CC)cc3OC)n2)c1,6.995678626217357,503.22810240800004,7,4,4.479300000000003,True
340,CHEMBL4225191,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N(C)C)CC4)cc3OC)n2)c1,8.698970004336019,530.2753869480001,8,4,4.527700000000004,True
341,CHEMBL4225781,C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3OC)n2)c1,8.397940008672037,572.285951632,9,4,4.298300000000003,True
342,CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,5.0,204.053492116,4,3,0.4900799999999999,True
343,CHEMBL1080506,Cc1c(C(=O)NCCN2CCOCC2)[nH]c2cnnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c12,5.301029995663981,538.1895446560001,7,3,4.443420000000002,True
344,CHEMBL162053,CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.09151498112135,400.1011067720001,6,1,3.5287000000000015,True
345,CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,9.09151498112135,539.1280497920002,8,3,2.8641000000000005,True
346,CHEMBL1161234,COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,4.319999993033794,336.07799261199995,6,3,1.7499799999999999,True
347,CHEMBL25610,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,6.3979400086720375,432.13644646399996,7,1,3.885500000000004,True
348,CHEMBL67003,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,8.744727494896694,560.2284367560002,8,3,4.219820000000002,True
349,CHEMBL3612564,COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5.292429823902063,366.13280505599994,8,1,2.936300000000001,True
350,CHEMBL321193,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,6.823908740944319,412.04938104800004,6,2,4.751500000000003,True
351,CHEMBL86531,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2,4.536107011014093,415.120191772,4,4,2.0508,True
352,CHEMBL3608434,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(CC)nc3OC)c3ncn(C)c3n2)C[C@H]1F,8.221848749616356,429.20369922800006,10,2,1.1607999999999992,True
353,CHEMBL3608432,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3C)c3ncn(C(C)C)c3n2)C[C@H]1F,5.211973115904196,427.22443467200003,9,2,2.0216199999999995,True
354,CHEMBL3608431,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(CCO)c3n2)C1,5.37757872602433,491.2757212960001,10,3,1.1949000000000003,True
355,CHEMBL599398,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)NO)cc23)c1,7.823908740944319,406.16410518399994,7,3,3.4178000000000015,True
356,CHEMBL589830,O=C(Nc1ccc(Cl)cc1)c1ccc(N(CCCl)CCCl)cc1,5.826813731587726,370.040646204,2,1,4.876300000000003,True
357,CHEMBL127611,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.494850021680094,493.0960809680001,10,6,0.40300000000000075,True
